Clearness,GHI Actual,GHI Theoretical
0.57,403.12,510.1294653
0.55,402.29,491.0957805
0.42,414.2,374.093151
0.2,419.2,177.6939131
0.17,418.06,150.656299
0.1,434.09,88.39312028
0.52,409.41,458.4444601
0.59,392.94,518.7805902
0.59,383.81,517.3158183
0.58,377.94,507.1634154
0.57,392.17,496.9727224
0.55,400.14,478.1239732
0.57,400.2,494.0327351
0.55,389.47,475.2564503
0.57,387.73,491.0409898
0.56,389.23,480.8344081
0.52,399.02,445.0967106
0.62,362.38,529.0106826
0.62,366.8,527.2388629
0.61,369.95,517.0181842
0.46,394.34,388.5441357
0.41,403.96,345.1617828
0.42,409.84,352.3364771
0.57,404.79,476.5101965
0.62,392.8,516.4411738
0.62,397.05,514.6352345
0.61,395.12,504.4651101
0.55,395.02,453.1889776
0.51,406.32,418.6406009
0.53,398.94,433.3925409
0.4,399.19,325.8214245
0.51,371.59,413.8359178
0.56,353.96,452.6054062
0.55,357.88,442.7331224
0.62,361.59,497.0530555
0.62,357.9,494.9741764
0.55,365.87,437.3428439
0.48,370.37,380.074469
0.49,373.02,386.3400787
0.56,372.59,439.5976517
0.5,376.31,390.7861425
0.55,353.72,427.9624652
0.53,355.74,410.5587104
0.52,361.4,400.9644595
0.52,357.2,399.1315079
0.49,352.62,375.1126033
0.52,347.9,397.0738722
0.51,355.13,388.3196606
0.55,358.39,417.65014
0.59,354.89,446.7815035
0.55,379.85,415.357064
0.65,364.38,489.531246
0.59,373.39,443.1794005
0.48,379.56,359.4775345
0.49,357.27,365.941548
0.48,352.23,357.4410274
0.39,346.78,289.5991643
0.47,342.76,348.0844674
0.49,341.38,361.8323351
0.46,343.95,338.627257
0.5,334.89,367.0048349
0.47,335.98,343.9534147
0.58,321.4,423.2980949
0.63,321.19,458.4296255
0.58,341.8,420.7616515
0.57,355.7,412.1768304
0.59,350.96,425.3525721
0.57,347.41,409.6589003
0.62,333.88,444.3334536
0.37,382.01,264.3519266
0.15,392.67,106.8310589
0.12,388.57,85.17921915
0.6,332.59,424.5614211
0.43,344.99,303.288964
0.48,318.97,337.5595493
0.48,323.18,362.8026982
0.55,313.62,415.6251794
0.55,316.16,415.6251794
0.55,317.65,415.5389199
0.54,310.12,407.9836668
0.51,314.05,385.2379087
0.56,297.19,423.0063312
0.53,300.31,400.2621283
0.59,311.97,445.61183
0.6,312.07,453.0704186
0.63,312.58,489.0936498
0.63,311.42,489.0936498
0.58,314.59,450.2766934
0.46,324.04,357.1159982
0.58,313.62,450.2766934
0.66,315.16,512.2828724
0.66,317.34,512.2828724
0.56,327.12,434.5785855
0.5,328.05,388.0165942
0.53,323.04,411.2975899
0.52,322.68,403.457694
0.56,318.32,434.4929013
0.62,318.38,481.0857359
0.47,346.27,364.622094
0.55,324.66,426.6854291
0.6,312.7,465.4750136
0.57,320.86,442.114012
0.54,323.06,418.8448535
0.52,321.42,403.2524705
0.5,330.61,387.7427601
0.51,334.52,370.426572
0.56,329.62,408.818981
0.57,337.29,418.2219057
0.54,346.41,398.1912923
0.52,350.78,385.3743708
0.39,388.16,290.4477104
0.48,373.11,359.2090239
0.43,369.41,323.3368905
0.52,335.22,392.8719771
0.66,304.41,500.9934012
0.62,316.79,472.7682435
0.6,327.09,459.6302251
0.63,328.56,484.8170124
0.61,336.99,471.4577631
0.62,335.73,481.3344903
0.59,330.16,459.9878777
0.58,338.53,454.1291291
0.52,365.24,408.8449788
0.38,381.92,300.0594463
0.38,388.02,301.2839937
0.63,314.67,501.5150714
0.66,317.44,527.5964908
0.62,326.66,497.5362255
0.64,340.92,515.602094
0.61,350.89,493.4320713
0.59,366.85,479.0052368
0.44,373.68,358.5864181
0.51,360.96,417.2038115
0.62,331.14,509.0406654
0.61,351.01,502.5990099
0.6,379.78,496.1741786
0.64,360.18,531.1761188
0.6,383.94,500.4166095
0.61,386.77,511.2974367
0.66,377.9,555.7925373
0.49,389.45,414.564651
0.44,404.45,374.0426536
0.36,406.72,307.4292185
0.29,399.02,248.7634479
0.67,324.02,577.31216
0.66,326.24,571.0891931
0.61,359.88,530.0937774
0.35,405.94,305.4370959
0.36,406.99,315.4483434
0.48,385.78,422.2669315
0.49,377.66,432.8113454
0.68,341.95,603.0344114
0.65,346.6,578.6172619
0.52,393.59,464.6482071
0.58,391.56,520.1639255
0.66,383.8,594.0575769
0.64,397.18,578.1139499
0.61,402.55,552.9538486
0.46,418.23,418.3908754
0.53,402.09,483.7041179
0.59,399.1,540.2723594
0.48,394.87,440.9385334
0.59,386.47,543.7060848
0.68,361.37,628.5024084
0.65,384,602.6721481
0.59,418.16,548.4837826
0.67,386.38,624.4673481
0.71,349.41,663.3567131
0.67,373.34,627.619414
0.55,402.52,516.4157501
0.55,405.55,517.6076061
0.59,394.02,556.4974794
0.54,415.07,510.4690123
0.45,432.95,426.3596559
0.58,421.97,550.6409989
0.6,413.23,570.8178519
0.51,423.66,486.1874989
0.55,412.34,525.3182845
0.48,426.8,459.3197287
0.33,427.75,316.3560017
0.51,417.41,489.8367629
0.55,407.92,529.1244202
0.52,408.97,501.126884
0.55,413.59,530.8784727
0.39,432.15,377.0244714
0.46,424.17,445.3699391
0.51,422.67,494.4663514
0.53,429.98,514.5560472
0.55,432.68,534.6877898
0.53,438.72,515.9070477
0.52,437.83,506.7748432
0.55,421.49,536.6283681
0.52,413.41,507.9685013
0.39,419.66,381.360542
0.63,401.4,616.6983343
0.56,420.06,548.6992611
0.62,406.58,607.7487605
0.58,415.12,568.7763042
0.6,415.58,588.6295104
0.62,430.01,608.4927115
0.52,441.3,510.5461854
0.54,443.16,530.3421496
0.66,431.54,648.3853202
0.66,429.68,648.5681913
0.63,435.69,619.2577541
0.61,426.57,599.7131416
0.45,439.34,442.4917476
0.1,439.89,98.34874041
0.22,433.38,216.4035035
0.59,424.98,580.4046414
0.66,411.82,649.3184083
0.67,404.77,659.2051726
0.63,426.48,619.8461088
0.62,442.03,610.0010892
0.61,438.59,600.152837
0.62,451.84,609.9774646
0.49,447.87,482.0321585
0.49,450.2,481.9830118
0.6,438.23,590.1194823
0.53,441.62,521.1782162
0.62,431.58,609.5677454
0.59,446.59,579.9624414
0.61,448.92,599.4661712
0.57,444.01,560.0092597
0.56,440.87,550.0369283
0.57,438.03,559.6703084
0.48,447.16,471.0278318
0.43,439.41,421.7516853
0.45,443.72,441.1163733
0.37,440.36,362.5143646
0.62,429.02,607.1033422
0.61,432.48,596.9724761
0.59,435.61,577.0635763
0.59,433.2,576.7860179
0.58,432.8,566.6363582
0.48,439.33,468.6781508
0.51,435.18,497.6754938
0.28,445.78,273.0989936
0.47,435.09,458.1225781
0.43,444.14,418.8945501
0.14,444.67,136.2953668
0.34,441.91,330.8141474
0.42,435.67,408.3860515
0.46,440.03,447.054696
0.58,440.22,563.3153448
0.54,441.23,524.1708824
0.52,440.44,504.3879227
0.53,444.61,513.7979843
0.55,443.5,532.8323379
0.52,450.66,503.4898565
0.41,458.2,396.6948768
0.6,454.03,580.1956421
0.46,454.34,444.4940212
0.45,452.47,434.5809939
0.54,452.48,521.1239216
0.46,449.77,443.6646742
0.39,445.46,375.8768323
0.41,443.33,395.0418019
0.53,442.69,510.5310093
0.53,444.37,510.3872088
0.57,444.09,548.7138374
0.45,447.91,433.1115931
0.24,447.79,230.9111705
0.35,448.86,336.6496903
0.34,451.92,326.9444183
0.47,446.3,451.7915714
0.45,447.7,432.4424635
0.4,447.06,384.290359
0.38,450.74,364.9448154
0.48,450.56,460.8170411
0.49,449.44,470.2900725
0.27,446.99,259.0642366
0.33,446.93,316.5192846
0.34,447.55,326.0216405
0.35,444.64,335.4639963
0.33,446.4,316.1790024
0.22,447.09,210.7277412
0.37,448.05,354.2755159
0.34,444.62,325.4305359
0.42,442.24,401.8901581
0.45,442.33,430.4055583
0.47,445.35,449.3677022
0.56,442.28,535.2656625
0.47,445.79,449.0398609
0.58,441.03,553.9267479
0.55,442.18,525.0863684
0.58,434.8,553.5188762
0.52,434.87,496.3831113
0.52,437.95,496.4622915
0.36,444.43,343.7907381
0.37,445.16,353.3964934
0.19,445.9,181.5054808
0.38,441.86,363.0402495
0.48,439.43,458.656293
0.43,438.65,410.8815961
0.46,434.55,439.5894856
0.45,437.58,430.0343389
0.45,441.66,430.0413792
0.45,444.98,430.0085918
0.45,448.35,430.0142907
0.47,453.61,449.0904264
0.53,446.77,506.3871331
0.35,447.19,334.3526047
0.38,442.38,362.9855409
0.16,443.46,152.7990014
0.49,443.34,467.8748693
0.51,448.46,486.8896411
0.46,447.98,439.0508432
0.31,446.65,295.8073407
0.3,442.84,286.1952418
0.17,441.2,162.1094809
0.33,441.33,314.6040434
0.35,444.62,333.5553425
0.24,444.94,228.6461179
0.38,442.59,361.8660685
0.45,443.63,428.3768271
0.48,439.65,456.6958689
0.51,435.95,485.026572
0.45,440.44,427.9006526
0.44,439.69,418.3986612
0.39,439.01,370.7608363
0.41,438.36,389.6359834
0.55,434.67,522.5891107
0.53,438.58,503.4026024
0.51,438.19,484.1828689
0.55,437.46,521.9629179
0.58,435.59,550.1182435
0.46,433.38,436.0791784
0.51,439.41,483.1459393
0.51,443.98,482.8059203
0.39,439.79,368.9385526
0.35,437.8,330.855643
0.45,436.58,424.9883296
0.44,440.39,415.1806928
0.44,437.66,414.7776645
0.33,440.54,310.7756127
0.45,440.7,423.354972
0.45,440.17,422.8382054
0.38,443.2,356.654697
0.36,440.73,337.4825052
0.27,437.85,252.7610746
0.44,438.16,411.3666035
0.52,440.07,485.4631346
0.49,433.05,456.7411425
0.52,430.33,484.0281319
0.56,428.49,520.4136808
0.59,427.23,547.3350081
0.6,425.05,555.7318332
0.5,429.32,462.274163
0.54,431.81,498.4699164
0.41,429.14,377.9046075
0.33,428.83,303.6728826
0.16,425.54,146.9922951
0.25,427.62,229.2646031
0.32,422.34,292.9587077
0.18,420.23,164.4851031
0.27,419.46,246.2655575
0.3,422.05,273.1076728
0.46,427.52,417.9560955
0.55,427.23,498.7509336
0.27,431.34,244.324354
0.32,428.77,288.9489647
0.54,421.45,486.6019385
0.46,428.05,413.5983335
0.32,421.73,287.0401937
0.44,425.08,393.7841487
0.37,421.09,330.3735251
0.43,423.73,383.0001308
0.55,417.79,488.6582611
0.57,407.98,505.1417084
0.55,406.8,486.1621616
0.57,409.26,502.5256582
0.58,410.84,509.9876989
0.56,416.77,491.0116241
0.55,424.6,480.9308249
0.57,416.29,496.9727224
0.59,411.14,512.8966258
0.56,412.58,485.3654941
0.45,422.55,388.8461866
0.52,417.36,447.9672188
0.27,424.27,231.8308753
0.12,414.84,102.7146255
0.14,419.56,119.4540251
0.3,424.72,255.1155788
0.49,408.64,415.309689
0.58,388.84,489.9034755
0.59,380.37,496.696224
0.59,389.81,494.9488607
0.46,399.01,384.5520884
0.55,392.78,458.1332993
0.62,386.14,514.6352345
0.59,403.38,487.9252705
0.62,397.08,510.8675747
0.54,384.81,443.2665186
0.48,377.54,392.5064521
0.52,371.3,423.5678519
0.24,396.99,194.7463142
0.07,412.63,56.57567577
0.46,407.51,370.2858842
0.66,391.03,529.1209946
0.59,379.96,471.023813
0.55,364.97,437.3428439
0.61,370.99,483.0113044
0.62,389.43,488.8384669
0.57,386.89,447.4476097
0.55,371.34,429.8647567
0.54,371.22,420.1813294
0.56,361.52,433.7978827
0.56,359.44,431.8078794
0.55,356.64,422.1583257
0.55,356.12,421.0447588
0.48,367.44,366.5297282
0.47,364.23,357.8632166
0.41,376.91,311.3391953
0.47,377.13,355.9106892
0.54,371.53,407.8051174
0.62,366.53,466.9374962
0.58,373.07,435.6678852
0.55,373.55,411.9013417
0.52,361.17,388.3461325
0.55,352.7,409.5678439
0.52,339.17,386.1322191
0.52,331.48,385.1147299
0.64,334.66,472.5973357
0.62,350.73,456.4106507
0.55,366.11,403.7053184
0.53,371.08,387.8623612
0.53,360.59,386.8068798
0.51,348.51,371.1096969
0.38,364.37,275.6714269
0.36,366.12,260.3222087
0.4,363.37,288.3746251
0.44,366.34,316.227923
0.49,369.45,351.1667617
0.51,383.42,364.3769799
0.4,367.93,284.8828238
0.55,314.16,390.4047544
0.54,308.97,382.105279
0.47,316.01,331.5018909
0.23,349.48,161.7472841
0.26,361.81,196.5181282
0.33,361.13,249.3751076
0.41,344.8,309.8296792
0.38,350.38,287.0996174
0.23,380.43,173.7708211
0.35,353.7,264.378957
0.52,301.46,392.7915932
0.63,298.34,475.7832846
0.55,302.25,415.4008585
0.62,309.84,468.1727659
0.53,339.18,411.4597371
0.48,347.48,372.6427808
0.3,369.02,232.8558511
0.44,370.77,341.521915
0.27,362.39,209.6115642
0.57,310.02,442.4261171
0.34,339.26,263.9032979
0.46,352.56,356.9752667
0.24,375.95,186.2479652
0.45,342.54,349.2149348
0.48,316.99,372.4224868
0.55,309.27,426.7340995
0.59,313.55,457.8073938
0.57,324.27,442.2012629
0.54,336.3,418.9275122
0.54,343.74,418.9275122
0.54,339.95,418.8448535
0.57,338.78,442.114012
0.32,369.77,248.1553664
0.48,335.8,372.2330497
0.59,312.22,428.5327009
0.58,329.97,423.4196589
0.33,362.05,242.1284717
0.64,308.18,471.9304205
0.6,305.23,444.6627356
0.55,314.66,409.6057454
0.48,322.57,359.2090239
0.46,350.37,345.8952782
0.23,391.12,173.7702976
0.22,390.41,166.9978004
0.49,336.48,373.6394182
0.55,328.08,421.3277063
0.59,320.25,454.0349799
0.6,310.09,463.7289473
0.61,327.99,473.5710307
0.52,350.27,405.4130448
0.55,339.22,430.6396914
0.26,364.26,204.4224894
0.19,379.87,150.0297231
0.55,350.59,436.0689382
0.58,312.64,461.712288
0.62,317.51,495.6209459
0.63,325.76,505.5610033
0.58,335.73,467.2643977
0.55,350.32,444.8977692
0.61,342.95,495.2427025
0.55,349.87,448.2330226
0.52,352.64,425.3842784
0.54,348.4,443.3579989
0.53,350.77,436.6843857
0.43,366.42,355.5914946
0.52,360.55,431.5805965
0.59,359.06,491.9953738
0.39,384.74,326.735196
0.25,394.96,210.4463161
0.23,388.97,194.4865186
0.43,372.37,365.2321393
0.47,357.89,400.9057549
0.6,347.53,514.1074285
0.65,350.17,559.3859547
0.6,355.63,518.5398225
0.49,370.86,425.1761453
0.45,386.91,392.1304981
0.38,394.98,332.4253724
0.39,397.99,342.4869119
0.47,393.18,414.3662848
0.39,402.02,345.1742946
0.58,382.16,515.2280428
0.65,349.95,579.5083628
0.65,359.18,581.5833281
0.5,398.62,449.0099965
0.47,416.82,423.4803321
0.53,401.34,479.1779353
0.48,395,435.4747784
0.39,395.75,355.0038588
0.58,388.69,529.6841406
0.55,386.8,503.8446672
0.57,378.98,523.7556777
0.56,375.47,516.1843489
0.58,381.8,536.2039323
0.6,383.49,556.3127521
0.54,388.71,502.0021061
0.48,387.08,447.3795927
0.59,388.57,551.2400855
0.57,387.68,533.9448746
0.61,394.58,572.7520137
0.66,390.91,621.1291273
0.65,402.79,613.0904434
0.7,385.3,661.71909
0.7,377.32,663.2261314
0.68,371.47,645.5791022
0.66,390.14,627.8996371
0.59,403.97,562.4522046
0.59,400.07,563.5232506
0.65,368.91,621.9954659
0.63,379.44,603.9523668
0.69,369.44,662.7203263
0.68,385.62,654.1901923
0.55,412.02,530.0380504
0.64,394.25,617.7494955
0.62,398.11,599.3722366
0.57,414.8,551.8714462
0.55,416.47,533.2480261
0.49,426.38,475.7216285
0.56,413.48,544.409386
0.36,425.36,350.4274286
0.56,419.62,545.7575235
0.59,423.76,575.6558858
0.48,429.11,468.8940012
0.59,419.86,576.9300507
0.55,426.31,538.3874347
0.21,428.28,205.7622229
0.45,416.33,441.1079714
0.34,420.81,333.4205921
0.38,428.45,372.7986899
0.4,420.66,392.5759429
0.34,413.8,333.8186597
0.47,419.45,461.5940931
0.4,414.69,392.9608001
0.48,416.54,471.6859573
0.48,418.32,471.8154317
0.3,424.59,294.9408893
0.41,420.15,403.1591478
0.51,418.97,501.5785761
0.52,421.58,511.4991901
0.5,427.26,491.8683402
0.53,415.37,521.4223582
0.48,421.67,472.2663923
0.58,418.86,570.6519732
0.61,418.57,600.1623619
0.59,420.84,580.4756948
0.57,420.78,560.7857336
0.64,415.98,629.5930233
0.52,428.72,511.4921758
0.59,428.81,580.2841576
0.55,432.84,540.8453187
0.62,431.49,609.5677454
0.58,432.15,570.1325695
0.61,430.81,599.4661712
0.27,439.06,265.2675441
0.1,433.97,98.22088005
0.2,441.08,196.3755468
0.51,441.42,500.4670713
0.45,440.27,441.3680427
0.48,448.77,470.5241315
0.41,449.45,401.7051067
0.42,446.26,411.2635544
0.23,449.94,225.0879828
0.3,433.77,293.4221574
0.52,429.83,508.3537785
0.38,438.87,371.2445106
0.36,432.34,351.5086131
0.53,433.46,517.1921798
0.58,434.09,565.7050582
0.56,433.42,545.8481782
0.53,438.04,516.3118873
0.48,441.53,467.2984006
0.52,439.03,505.951049
0.42,440.48,408.3860515
0.52,438.46,505.366178
0.47,439.04,456.4796759
0.34,438.7,330.0335185
0.33,440.64,320.0923355
0.26,441.2,252.0518413
0.23,443.1,222.8207958
0.34,444.5,329.2049062
0.34,445.55,328.9664832
0.38,443.79,367.45724
0.25,443.51,241.5728376
0.27,442.87,260.7485963
0.34,444.34,328.1150617
0.48,442.73,462.9544426
0.45,442.03,433.7040373
0.43,445.77,414.3121337
0.48,440.76,462.3677066
0.57,437.91,548.9069982
0.44,435.73,423.5685762
0.32,442.08,307.9904662
0.39,445.71,375.2306521
0.3,443.43,288.5568774
0.33,443.98,317.328406
0.51,441.38,490.2419179
0.54,440.02,518.9309562
0.48,440.36,461.1484308
0.47,440.02,451.3791138
0.43,439.26,412.815266
0.34,441.78,326.3237237
0.38,443.41,364.6089257
0.5,443.97,479.5746737
0.35,448.12,335.6105123
0.35,444.33,335.4639963
0.48,443.49,459.8967307
0.29,441.41,277.7774771
0.3,445.97,287.2504183
0.41,446.73,392.4309403
0.42,442.24,401.8901581
0.44,439.16,420.8409903
0.52,436.38,497.1727769
0.47,439.46,449.2408239
0.5,438.42,477.7019797
0.35,442.08,334.2661409
0.32,444.55,305.5047962
0.24,441.41,229.0422936
0.24,441.84,229.0998975
0.24,445.3,229.1364422
0.33,438.62,315.1415099
0.54,437.69,515.7678552
0.51,440.55,487.1989221
0.23,444.54,219.7348879
0.3,443.95,286.6601831
0.32,442.84,305.7723506
0.5,434.68,477.8146583
0.52,437.67,496.9285694
0.52,441.26,496.9367049
0.38,447.59,363.1183664
0.5,448.64,477.7936563
0.08,445.89,76.44092365
0.38,442.93,363.07002
0.3,440.84,286.5879469
0.5,442.51,477.6125538
0.47,441.63,448.8470667
0.47,441.31,448.7779359
0.46,440.82,439.1553625
0.5,441.43,477.2291774
0.37,444.82,353.0603744
0.48,444.59,457.9123869
0.46,441.22,438.6491835
0.36,445.36,343.204411
0.39,446.13,371.675953
0.38,442.55,362.02302
0.38,446.91,361.8660685
0.41,444.12,390.2988869
0.23,437.68,218.8334372
0.21,435.52,199.7168237
0.31,438.15,294.7760051
0.42,437.51,399.3805402
0.48,444.52,456.3210293
0.52,441.35,494.1724667
0.22,447.09,209.0356443
0.22,439.93,208.9595708
0.45,434.6,427.2201784
0.53,433.1,502.9824481
0.52,435.17,493.2094597
0.45,437.95,426.5991962
0.12,436.16,113.6813975
0.5,433.25,473.3391376
0.56,431.48,529.7579216
0.59,432.05,557.7280839
0.53,434.35,500.5418104
0.43,439.33,405.7447679
0.34,439.37,320.5100135
0.34,443.13,320.1930555
0.48,439.29,451.5786368
0.32,438.12,300.6849461
0.45,435.47,422.3542465
0.52,433.27,487.4747298
0.48,432.76,449.3530215
0.5,433.2,467.4620494
0.47,433.77,438.783987
0.49,434.28,456.7411425
0.45,437.01,418.8704988
0.35,442.2,325.2585505
0.59,436.95,547.3350081
0.34,439.59,314.9147055
0.34,438.23,314.3464308
0.34,437.16,313.8514289
0.41,435.48,377.9046075
0.37,438.65,340.4817169
0.28,438.27,257.2365164
0.34,437.13,311.7998602
0.49,435.43,448.5930212
0.45,443.3,411.2127577
0.48,438.98,437.8054355
0.49,436.42,446.0758656
0.45,434.14,408.8700934
0.42,434.37,380.8643493
0.43,437.19,389.1091564
0.55,428.91,496.6310331
0.45,433.62,405.5016154
0.49,433.41,440.5721378
0.27,432.91,242.1901634
0.52,434.62,465.3812666
0.49,430.53,437.5216954
0.57,432.39,507.6978478
0.58,433.02,515.3123481
0.59,428.26,522.8659789
0.57,425.79,503.8407856
0.56,422.03,493.7094186
0.59,420.91,518.7805902
0.58,428.53,508.5477535
0.59,423.53,515.9076122
0.56,416.02,488.2539027
0.52,423.11,452.0444838
0.57,425.75,494.0327351
0.48,430.95,414.7692657
0.32,429.18,275.6721346
0.24,422.93,206.0718892
0.4,423.66,342.3820851
0.45,419.61,383.9593664
0.55,403.26,467.7118945
0.57,383.95,483.1153525
0.59,376.1,498.3500871
0.62,393.45,521.9519642
0.65,400.91,545.2826432
0.52,413.21,434.7110565
0.5,419.62,416.4848176
0.59,420.01,489.7335296
0.56,404.46,463.1155109
0.52,369.64,428.4695788
0.55,350.7,451.4751578
0.59,347.91,482.4558474
0.59,347.63,480.5866012
0.63,355.13,511.2090749
0.69,354.95,557.6745183
0.66,372.98,531.2797469
0.68,375.59,545.1549641
0.68,373.16,542.8749031
0.67,371.4,532.7631008
0.63,364.27,498.8477406
0.61,358.48,480.9539755
0.62,370.07,486.6974
0.58,366.63,453.3119253
0.55,372.88,427.9624652
0.45,391.95,348.5875843
0.37,410.02,285.3016346
0.28,397.05,214.9169658
0.56,325.91,428.7001181
0.59,325.75,450.5261242
0.55,329.11,418.7761046
0.59,336.72,448.0246956
0.46,353.33,348.3381214
0.34,378.95,256.766185
0.6,349.99,451.8749963
0.62,333.21,465.7139463
0.63,329.52,471.8142641
0.61,331.51,455.5598862
0.57,334.89,424.4612201
0.54,340.01,400.9834583
0.48,343.85,355.4905199
0.41,349.34,302.7576682
0.38,352.44,279.7355601
0.37,370.38,271.5835778
0.27,389.23,197.5902595
0.3,381.94,218.9472905
0.2,387.59,145.5332145
0.19,386.07,137.8357134
0.34,376.57,245.8598638
0.41,375.45,295.5839908
0.45,359.8,323.4149213
0.45,379.23,322.5000873
0.42,375.99,300.0751599
0.42,354.04,299.126965
0.62,319.57,440.0926323
0.57,299.86,403.33335
0.5,315.54,352.661586
0.49,325.99,344.5920399
0.52,323.16,393.0362564
0.55,330.91,415.6251794
0.52,332.23,392.954715
0.55,320.81,415.5389199
0.56,311.66,423.094173
0.55,313.89,415.4526467
0.52,321.29,392.7915932
0.5,332.78,377.6057815
