Clearness,GHI,Solar Angle,sin(b),Y,X
0.15,140.0374427,61.29,0.877062336,6.97020703,1.140169814
0.14,130.4974693,61.04,0.874957955,6.971046136,1.142912061
0.27,251.3222993,60.8,0.872922077,6.971978482,1.145577625
0.45,418.1895649,60.55,0.870785085,6.972802608,1.148388985
0.45,417.4589045,60.29,0.868545027,6.973629653,1.151350786
0.57,527.9452415,60.04,0.866374259,6.974549782,1.154235586
0.58,536.2380291,59.78,0.864099162,6.975373068,1.157274586
0.5,461.5462189,59.54,0.861983279,6.976248785,1.160115311
0.59,543.8139474,59.31,0.859941365,6.977130994,1.162869982
0.52,478.5148454,59.07,0.857795899,6.978002791,1.165778481
0.42,385.8547746,58.83,0.855635381,6.978872585,1.168722124
0.57,522.7232951,58.58,0.853368879,6.979734546,1.171826188
0.55,503.5227789,58.34,0.85117775,6.980600253,1.174842739
0.46,420.350819,58.09,0.848879445,6.981456535,1.178023577
0.35,319.2331301,57.84,0.846564978,6.982312096,1.181244236
0.49,446.0758656,57.59,0.844234393,6.983164034,1.184505166
0.58,526.9881204,57.34,0.841887736,6.984013786,1.187806827
0.59,535.0237288,57.09,0.83952505,6.984862805,1.191149686
0.56,506.7468084,56.83,0.837050902,6.985700378,1.194670476
0.27,243.800689,56.57,0.834559518,6.98653558,1.198236889
0.23,207.2563812,56.32,0.832147749,6.987377825,1.201709674
0.29,260.7467755,56.06,0.829622703,6.988208339,1.205367206
0.13,116.6100787,55.79,0.82698246,6.989028331,1.20921549
0.41,366.9352294,55.53,0.824422645,6.989855427,1.212970078
0.45,401.8056386,55.27,0.821845854,6.990678609,1.216773188
0.52,463.1629489,55,0.819152044,6.991490967,1.220774589
0.58,515.3123481,54.73,0.816440044,6.992302194,1.224829683
0.55,487.4174379,54.46,0.813709913,6.993109268,1.228939189
0.55,486.1621616,54.19,0.810961712,6.993913671,1.233103838
0.53,467.2606997,53.92,0.808195503,6.994716908,1.23732438
0.47,413.2658939,53.65,0.805411346,6.995515924,1.24160158
0.66,578.6922713,53.37,0.802505183,6.996303263,1.246097872
0.69,603.3495804,53.1,0.799684658,6.997098251,1.250492915
0.69,601.5985587,52.82,0.796740914,6.997879787,1.255113152
0.68,591.1350941,52.54,0.793778143,6.998658332,1.259797853
0.68,589.3723857,52.26,0.790796414,6.999435421,1.26454797
0.66,570.3077404,51.98,0.787795799,7.000207915,1.269364474
0.67,577.1885319,51.71,0.78488453,7.000865192,1.27407276
0.63,540.9387091,51.43,0.781847028,7.001437614,1.279022576
0.59,505.0135755,51.16,0.778900323,7.002090249,1.283861324
0.62,529.0106826,50.89,0.775936322,7.002729248,1.28876555
0.63,535.7427155,50.61,0.772844343,7.003367115,1.293921614
0.52,440.7368128,50.34,0.769845312,7.003940047,1.298962252
0.47,396.9907473,50.06,0.766717149,7.00457288,1.304261946
0.44,370.417523,49.79,0.763683363,7.005213384,1.309443217
0.53,444.6150783,49.51,0.760519304,7.005840972,1.314891015
0.65,543.3888206,49.24,0.757451045,7.006404411,1.320217335
0.66,549.7599592,48.96,0.754251381,7.007026759,1.325817924
0.67,556.138076,48.69,0.75114893,7.007645506,1.331293915
0.67,554.0846292,48.41,0.747913956,7.008262341,1.337052199
0.66,543.8267731,48.14,0.7447776,7.008815837,1.342682702
0.65,533.5615501,47.86,0.741507614,7.0094272,1.348603819
0.63,515.1647184,47.58,0.73821992,7.010035655,1.354609884
0.63,513.1687437,47.3,0.734914595,7.010641169,1.360702327
0.62,503.0946451,47.03,0.731710695,7.011184183,1.366660358
0.58,468.769885,46.75,0.72837097,7.01178396,1.372926766
0.59,474.9318949,46.47,0.72501385,7.012368678,1.379283996
0.59,473.0021012,46.19,0.721639415,7.012962262,1.385733621
0.6,479.0072674,45.91,0.718247747,7.013482112,1.392277254
0.6,477.1012843,45.64,0.714960963,7.014081764,1.398677763
0.58,459.2566501,45.36,0.711535677,7.014666099,1.405410905
0.55,433.6470271,45.08,0.708093399,7.015247177,1.412243076
0.55,431.7476936,44.8,0.70463421,7.015754838,1.419176057
0.53,414.233311,44.52,0.701158193,7.016329391,1.426211674
0.58,451.3058724,44.24,0.697665431,7.016888111,1.433351798
0.58,449.2906642,43.96,0.694156007,7.017455762,1.440598352
0.57,439.5187344,43.68,0.690630006,7.017950307,1.447953306
0.55,422.1583257,43.4,0.687087511,7.018511038,1.455418683
0.58,444.0108366,43.25,0.68518299,7.018645481,1.459464135
0.53,404.7099082,43.11,0.683401201,7.018721989,1.463269305
0.49,373.0914386,42.95,0.681359874,7.018838084,1.467653201
0.55,417.65014,42.8,0.679441304,7.018965527,1.471797481
0.66,499.7894785,42.65,0.677518078,7.019021454,1.475975377
0.66,498.4284768,42.5,0.675590208,7.019144135,1.480187233
0.62,466.9374962,42.35,0.673657707,7.019264359,1.484433399
0.66,495.7600073,42.21,0.671849874,7.019327763,1.488427756
0.66,494.28161,42.05,0.669778868,7.019428529,1.493030085
0.64,477.9644708,41.9,0.667832555,7.019541306,1.49738133
0.65,484.0347246,41.75,0.665881666,7.019582868,1.501768334
0.68,504.9421326,41.6,0.663926213,7.019690576,1.506191473
0.66,488.7994649,41.46,0.662097017,7.019810939,1.510352674
0.66,487.3660024,41.31,0.660132778,7.019845115,1.51484676
0.63,463.7721128,41.15,0.658032604,7.019929554,1.51968154
0.61,447.7458986,41,0.656059029,7.020026713,1.524253087
0.61,446.4076233,40.85,0.654080958,7.020052956,1.528862732
0.6,437.894581,40.71,0.652230713,7.020160747,1.533199801
0.6,436.5996434,40.56,0.650243987,7.020249872,1.53788427
0.58,420.7616515,40.41,0.648252805,7.020268228,1.542608058
0.57,412.1768304,40.25,0.64612398,7.02033525,1.547690585
0.6,432.5619377,40.1,0.64412363,7.020415748,1.552496996
0.59,424.0328968,39.95,0.642118865,7.020425625,1.557344059
0.51,365.5000989,39.81,0.640243781,7.020517371,1.561905059
0.48,342.9430399,39.66,0.63823052,7.020589289,1.566831997
0.52,370.347671,39.51,0.636212884,7.020590731,1.571800924
0.59,418.7978275,39.35,0.634055934,7.020639137,1.577147923
0.53,375.0292553,39.2,0.632029303,7.02070183,1.582205122
0.44,310.3421957,39.05,0.629998339,7.020694194,1.587305772
0.51,358.6570212,38.91,0.628098877,7.02076879,1.592106015
0.5,377.9194773,42.18,0.671461959,7.026126246,1.489287646
0.42,317.3865006,42.17,0.671332613,7.026111411,1.489574588
0.38,287.1592148,42.17,0.671332613,7.026111411,1.489574588
0.27,203.9918334,42.16,0.671203246,7.026096568,1.489861685
0.6,453.3151854,42.16,0.671203246,7.026096568,1.489861685
0.59,445.6673846,42.15,0.67107386,7.026081715,1.490148939
0.57,430.5600156,42.15,0.67107386,7.026081715,1.490148939
0.58,438.0227065,42.14,0.670944452,7.026066855,1.490436349
0.53,400.2953727,42.14,0.670944452,7.026149908,1.490436349
0.49,370.0075086,42.13,0.670815025,7.026135038,1.490723915
0.59,458.0400847,43.59,0.689493141,7.026387973,1.45034075
0.46,357.1159982,43.59,0.689493141,7.026387973,1.45034075
0.43,333.8258244,43.59,0.689493141,7.026387973,1.45034075
0.37,287.2454768,43.59,0.689493141,7.026387973,1.45034075
0.57,442.5133022,43.59,0.689493141,7.026387973,1.45034075
0.59,457.9498405,43.58,0.689366718,7.026374304,1.450606729
0.59,457.9498405,43.58,0.689366718,7.026374304,1.450606729
0.55,426.8182537,43.57,0.689240274,7.026360628,1.45087285
0.56,434.5785855,43.57,0.689240274,7.026360628,1.45087285
0.56,434.5785855,43.57,0.689240274,7.026360628,1.45087285
0.18,139.6584326,43.56,0.689113808,7.026346945,1.451139112
0.41,318.1108741,43.56,0.689113808,7.026346945,1.451139112
0.45,349.1751309,43.56,0.689113808,7.026430143,1.451139112
0.51,395.6537615,43.55,0.688987322,7.026416451,1.451405516
0.5,387.8958446,43.55,0.688987322,7.026416451,1.451405516
0.5,387.8958446,43.55,0.688987322,7.026416451,1.451405516
0.52,403.3320811,43.54,0.688860815,7.026402752,1.451672063
0.23,178.396882,43.54,0.688860815,7.026402752,1.451672063
0.46,356.7233393,43.53,0.688734286,7.026389044,1.451938752
0.6,465.2913121,43.53,0.688734286,7.026389044,1.451938752
0.56,406.7429025,40.4,0.648119901,7.021679359,1.542924385
0.48,350.4162695,40.65,0.651436559,7.021666229,1.535068898
0.33,242.1284717,40.9,0.654740814,7.021646911,1.527321925
0.36,265.4608615,41.15,0.658032604,7.021619463,1.51968154
0.53,392.7854164,41.4,0.661311865,7.021671463,1.512145861
0.58,431.947877,41.65,0.664578537,7.02163432,1.504713055
0.43,321.7914172,41.9,0.667832555,7.021591436,1.49738133
0.28,210.5449519,42.15,0.67107386,7.021540929,1.490148939
0.41,309.7644435,42.4,0.674302388,7.021486891,1.483014176
0.26,197.3610368,42.65,0.677518078,7.021427417,1.475975377
0.55,419.3911837,42.89,0.680593006,7.021431891,1.469306901
0.15,114.9075563,43.14,0.683783357,7.021362073,1.462451507
0.67,515.599045,43.39,0.686960689,7.021285195,1.455687372
0.61,471.4577631,43.63,0.689998625,7.021191515,1.449278251
0.61,473.5710307,43.88,0.693150266,7.021106704,1.442688618
0.62,483.3770919,44.12,0.696163428,7.021003715,1.436444318
0.54,422.8098788,44.36,0.699164374,7.020978167,1.430278826
0.55,432.4321891,44.6,0.702153053,7.020866401,1.424190916
0.56,442.1928682,44.85,0.705253159,7.020763086,1.417930551
0.62,491.5686213,45.09,0.708216629,7.020642606,1.411997345
0.66,525.3967415,45.33,0.711167673,7.020516169,1.406138155
0.65,519.6026045,45.58,0.714228408,7.020399683,1.40011233
0.66,529.6353368,45.81,0.717032275,7.020338595,1.394637361
0.68,547.8272248,46.05,0.71994573,7.02020188,1.388993584
0.71,574.3225748,46.3,0.722967146,7.020073024,1.383188718
0.69,560.1925651,46.53,0.725734693,7.01991504,1.377914008
0.63,513.4305531,46.77,0.728610099,7.019766771,1.372476172
0.62,507.1889473,47.01,0.731472722,7.019614762,1.367104979
0.49,402.3063324,47.24,0.734204025,7.019532033,1.362019229
0.43,354.2911053,47.47,0.736923498,7.019360172,1.356992962
0.47,388.6697732,47.71,0.739748547,7.019197608,1.351810699
0.55,456.4794771,47.95,0.742560616,7.019031517,1.346691406
0.53,442.0346717,48.29,0.746522066,7.018596697,1.339545132
0.63,528.061287,48.64,0.75057257,7.018166748,1.332316208
0.64,538.9503392,48.98,0.754480526,7.017636345,1.325415256
0.68,575.3142096,49.32,0.758361915,7.01717337,1.318631619
0.7,595.0678581,49.67,0.762329567,7.016726705,1.311768615
0.7,597.7790359,50.01,0.766156619,7.016264791,1.30521616
0.69,591.8854451,50.35,0.769956692,7.015797802,1.298774347
0.67,577.31216,50.7,0.77384021,7.015250566,1.292256447
0.66,571.0891931,51.03,0.777475366,7.014764165,1.286214385
0.67,582.234149,51.37,0.781193703,7.014282392,1.280092244
0.65,567.240321,51.71,0.78488453,7.013784644,1.27407276
0.57,499.4598771,52.05,0.788547719,7.013208542,1.26815407
0.59,519.0364367,52.38,0.792076614,7.012703985,1.262504134
0.62,547.6388452,52.72,0.795684962,7.012203777,1.25677881
0.54,478.8802679,53.06,0.799265291,7.011699102,1.251149038
0.59,525.2064377,53.39,0.802713402,7.01118168,1.245774641
0.62,554.0036315,53.73,0.806238149,7.010583152,1.240328309
0.45,403.5754594,54.06,0.809632078,7.010046538,1.235128927
0.42,378.0366398,54.39,0.812999149,7.009516906,1.230013588
0.61,551.0148585,54.72,0.816339251,7.008983359,1.224980912
0.65,589.2131174,55.05,0.819652272,7.00844595,1.220029559
0.62,563.9181365,55.38,0.822938104,7.007819183,1.215158219
0.46,419.8186684,55.71,0.826196636,7.007274142,1.210365616
0.45,412.0721385,56.04,0.829427761,7.006725385,1.205650507
0.37,339.8901195,56.36,0.832534698,7.00615504,1.201151139
0.49,451.5525111,56.69,0.835711526,7.005513348,1.196585148
0.61,563.8036311,57,0.838670568,7.004939639,1.192363293
0.66,611.9440273,57.33,0.841793536,7.004376765,1.187939747
0.56,520.5947767,57.65,0.844795201,7.003451501,1.183718845
0.34,316.8938781,57.97,0.847770515,7.002521909,1.179564496
0.27,252.262412,58.28,0.850627633,7.001583993,1.175602532
0.61,571.4146904,58.61,0.853641718,7.000655228,1.171451652
0.63,591.5307683,58.92,0.856447337,6.999711609,1.167614116
0.61,574.0738904,59.23,0.859227884,6.998775541,1.1638356
0.55,518.7688368,59.54,0.861983279,6.99781479,1.160115311
0.55,519.9221421,59.85,0.864713441,6.996873184,1.156452477
0.41,388.4610198,60.17,0.867505119,6.995924815,1.152730949
0.35,332.2833614,60.47,0.870097744,6.994959952,1.149296164
0.57,542.2769593,60.78,0.872751729,6.993999936,1.145801225
0.59,562.4522046,61.09,0.875380165,6.993035916,1.142360816
0.6,573.0744921,61.39,0.877899415,6.99206459,1.13908266
0.66,631.5646269,61.69,0.880394596,6.991100787,1.135854314
0.61,584.7792758,61.99,0.882865641,6.990113043,1.132675181
0.59,566.6739022,62.29,0.885312482,6.989231361,1.129544675
0.66,634.9493043,62.58,0.887654691,6.988233077,1.126564204
0.61,587.8603832,62.88,0.890053735,6.987259239,1.123527671
0.53,511.573801,63.17,0.892349617,6.986267407,1.120637002
0.46,444.6955304,63.46,0.894622639,6.985271919,1.117789733
0.5,484.0977599,63.75,0.896872742,6.984275348,1.114985386
0.62,601.1159566,64.03,0.899023454,6.983269813,1.112318033
0.66,640.7679078,64.31,0.901152695,6.982263319,1.109689851
0.64,622.1821554,64.59,0.903260416,6.981264384,1.107100436
0.66,642.4502858,64.87,0.905346565,6.980242346,1.104549395
0.57,555.5031936,65.14,0.907337732,6.979233813,1.102125444
0.5,487.843971,65.41,0.90930875,6.978213387,1.099736476
0.51,498.1998763,65.69,0.91133144,6.977194536,1.097295623
0.41,400.9174928,65.95,0.913190165,6.976164906,1.095062166
0.57,557.9651596,66.22,0.915100476,6.975136851,1.092776177
0.62,607.4884677,66.48,0.916920829,6.97410314,1.090606701
0.55,539.131965,66.64,0.918031664,6.973320772,1.089287047
0.52,509.9373762,66.8,0.919135339,6.972536293,1.087979057
0.46,451.2826246,66.96,0.920231847,6.971752228,1.086682669
0.32,314.0607543,67.12,0.921321179,6.97096731,1.08539782
0.55,540.0007731,67.28,0.922403327,6.970180275,1.084124451
0.6,589.2690551,67.43,0.923411307,6.969389027,1.082941039
0.58,569.7931602,67.58,0.924412959,6.968596976,1.081767613
0.58,569.9538651,67.73,0.925408274,6.967802856,1.080604127
0.48,471.8154317,67.88,0.926397247,6.967009193,1.07945053
0.61,599.7131416,68.02,0.92731456,6.966210205,1.078382722
0.49,481.8243474,68.16,0.928226337,6.965409189,1.07732345
0.54,531.0831982,68.3,0.929132572,6.964608677,1.076272677
0.59,580.3548503,68.44,0.930033259,6.963807401,1.075230365
0.55,541.0551742,68.57,0.930864639,6.962999665,1.074270047
0.47,462.393412,68.7,0.931691228,6.962192474,1.073316964
0.36,354.1997943,68.83,0.93251302,6.961384558,1.072371087
0.45,442.7472206,68.95,0.933267336,6.960570281,1.071504339
0.5,491.9363622,69.07,0.934017559,6.959756585,1.070643684
0.58,570.6371237,69.19,0.934763684,6.958942199,1.069789099
0.63,619.8158108,69.31,0.93550571,6.958125844,1.068940563
0.61,600.0808503,69.42,0.936182295,6.957305781,1.068168033
0.62,609.8560557,69.53,0.936855429,6.956485056,1.06740055
0.59,580.2841576,69.64,0.93752511,6.95566239,1.066638098
0.55,540.8453187,69.74,0.938130913,6.954836095,1.065949311
0.61,599.7360076,69.84,0.938733858,6.954009164,1.065264656
0.51,501.3234663,69.94,0.939333943,6.953180313,1.064584121
0.41,402.9198856,70.03,0.939871573,6.952347904,1.063975152
0.45,442.1125735,70.12,0.940406885,6.951514878,1.063369501
0.46,451.8160482,70.21,0.940939876,6.950679949,1.062767161
0.47,461.482535,70.29,0.941411696,6.949841519,1.062234519
0.43,421.9624327,70.28,0.941352819,6.949323627,1.062300956
0.42,411.9435065,70.27,0.941293913,6.948886635,1.062367435
0.43,421.5112011,70.26,0.941234979,6.948378881,1.062433954
0.56,548.6703896,70.25,0.941176015,6.947941479,1.062500514
0.57,558.1433952,70.24,0.941117023,6.947422615,1.062567115
0.61,596.9724761,70.22,0.940998953,6.946980582,1.062700438
0.61,596.6250535,70.21,0.940939876,6.946461222,1.062767161
0.61,596.3380863,70.2,0.940880769,6.946042941,1.062833924
0.64,625.2539125,70.18,0.94076247,6.945509524,1.062967574
0.61,595.6118167,70.16,0.940644056,6.945075935,1.063101386
0.57,556.2255518,70.15,0.940584806,6.944546262,1.063168354
0.62,604.7192002,70.14,0.940525528,6.944116507,1.063235362
0.6,584.8373338,70.12,0.940406885,6.943602012,1.063369501
0.49,477.3449524,70.1,0.940288127,6.943158221,1.063503804
0.45,438.0922506,70.08,0.940169255,6.942632564,1.06363827
0.53,515.6808769,70.06,0.940050268,6.942188319,1.0637729
0.52,505.6208257,70.04,0.939931167,6.941662133,1.063907694
0.58,563.6776601,70.03,0.939871573,6.941221776,1.063975152
0.56,543.8906777,70.01,0.9397523,6.940705711,1.064110191
0.53,514.4640142,69.99,0.939632913,6.94026988,1.064245395
0.53,514.0876904,69.96,0.939453617,6.939728959,1.064448507
0.48,465.3264763,69.94,0.939333943,6.93929266,1.064584121
0.38,368.1387062,69.92,0.939214155,6.938755571,1.064719899
0.41,396.9823868,69.9,0.939094252,6.938329463,1.064855841
0.36,348.3174528,69.87,0.938914184,6.937796727,1.065060064
0.34,328.7775305,69.85,0.938793995,6.937350196,1.065196417
0.5,483.1456752,69.82,0.938613497,6.936816889,1.065401257
0.51,492.5251264,69.8,0.938493023,6.936369888,1.065538023
0.47,453.5708206,69.77,0.938312096,6.935846666,1.065743481
0.32,308.6362951,69.75,0.938191336,6.935399196,1.06588066
0.47,452.9797723,69.72,0.938009981,6.934864745,1.066086737
0.44,423.9472996,69.68,0.937767774,6.934842642,1.066362086
0.42,404.5717432,69.63,0.937464373,6.934906175,1.066707204
0.2,192.5989467,69.59,0.937221138,6.934883961,1.066984044
0.37,356.1826664,69.54,0.936916452,6.934857147,1.067331028
0.49,471.6104013,69.5,0.936672189,6.934925021,1.067609364
0.34,327.1241583,69.45,0.936366219,6.934898068,1.067958219
0.2,192.3712516,69.41,0.936120929,6.934875632,1.068238054
0.42,403.8725167,69.36,0.935813676,6.93493873,1.068588786
0.27,259.5398389,69.31,0.93550571,6.934911563,1.068940563
0.31,297.9048082,69.27,0.935258824,6.934888953,1.069222738
0.25,240.1814744,69.22,0.934949575,6.934951823,1.069576399
0.18,172.8685968,69.17,0.934639615,6.934924441,1.06993111
0.16,153.6056804,69.12,0.934328942,6.934896981,1.070286871
0.38,364.7147501,69.07,0.934017559,6.934959609,1.070643684
0.5,479.7485864,69.03,0.93376794,6.934936699,1.070929893
0.48,460.3916868,68.98,0.933455276,6.934909023,1.071288605
0.5,479.443589,68.93,0.933141901,6.934971421,1.071648373
0.43,412.1414812,68.87,0.932764913,6.93493884,1.072081492
0.37,354.50373,68.82,0.932449975,6.934910916,1.072443591
0.39,373.562814,68.77,0.932134327,6.934973054,1.072806752
0.41,392.5755717,68.72,0.931817969,6.934944973,1.073170976
0.09,86.14337714,68.67,0.931500902,6.934916813,1.073536266
0.21,200.9450791,68.62,0.931183125,6.934978704,1.073902622
0.31,296.5016068,68.56,0.930800857,6.934945546,1.074343661
0.38,363.3185678,68.51,0.93048152,6.934917136,1.07471237
0.47,449.2408239,68.46,0.930161475,6.934978763,1.075082152
0.53,506.3640985,68.4,0.929776486,6.934945305,1.075527307
0.41,391.568908,68.35,0.929454883,6.934916642,1.075899453
0.38,362.7869455,68.29,0.929068024,6.934973081,1.076347451
0.4,381.737156,68.24,0.928744864,6.934944243,1.07672197
0.38,362.7415044,68.21,0.928550629,6.93540487,1.0769472
0.35,334.1573116,68.18,0.928356138,6.935773849,1.07717282
0.51,487.036879,68.15,0.928161394,6.936234046,1.07739883
0.46,439.3578026,68.12,0.927966395,6.93660267,1.077625231
0.3,286.5876012,68.08,0.927706,6.937057464,1.077927705
0.42,401.2550126,68.04,0.927445153,6.937419355,1.078230876
0.45,429.9902747,68,0.927183855,6.937873688,1.078534743
0.44,420.4369821,67.95,0.926856596,6.938231579,1.078915557
0.4,382.2517266,67.9,0.926528631,6.938680425,1.079297462
0.47,449.1469762,67.85,0.926199961,6.939037887,1.079680461
0.51,487.3802298,67.79,0.925804625,6.939481186,1.080141504
